SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
-3.304,1.4207,-1.8833,-27.044,94.378,-34.626,0.86958
-3.171,1.3635,-1.8075,-25.758,98.521,-31.909,1.1015
-3.786,1.628,-2.158,8.1655,49.018,-16.113,1.0977
-3.582,1.5403,-2.0417,13.874,9.7103,-4.3855,0.48401
-1.107,0.47601,-0.63099,14.607,8.7658,-2.1484,0.58093
32.92,-14.156,18.764,-0.83414,26.976,-6.3055,1.0889
95.3,-40.979,54.321,-9.9663,49.273,-3.3955,2.5454
144,-61.92,82.08,-14.743,32.322,5.8817,2.9773
165.5,-71.165,94.335,-10.605,27.233,11.52,3.4552
82.6,-35.518,47.082,2.0436,14.634,7.8529,2.0202
133.8,-57.534,76.266,-2.6168,30.157,15.662,3.3702
451.3,-194.06,257.24,-26.607,43.879,19.333,8.2893
636,-273.48,362.52,-43.657,91.694,35.251,12.576
755.2,-324.74,430.46,-59.285,103.88,42.856,14.61
788,-338.84,449.16,-57.649,111.57,43.637,15.423
790.4,-339.87,450.53,-56.391,128.35,42.997,15.952
776.4,-333.85,442.55,-53.676,120.95,29.001,15.2
550.3,-236.63,313.67,-56.83,156.37,49.106,13.042
316.1,-135.92,180.18,-58.289,167.63,91.357,10.744
150.3,-64.629,85.671,-24.682,114.83,42.706,6.1644
41.89,-18.013,23.877,-26.215,99.597,43.685,3.976
-0.021,0.00903,-0.01197,-23.863,43.762,15.818,1.0072
-3.522,1.5145,-2.0075,-25.823,80.457,23.664,2.1521
-1.722,0.74046,-0.98154,-26.121,70.605,7.0788,1.4269
-1.216,0.52288,-0.69312,-26.285,67.666,0.26122,1.1552
-1.033,0.44419,-0.58881,-28.552,91.184,4.589,1.8797
-2.868,1.2332,-1.6348,0.7864,98.13,15.14,3.1714
-2.647,1.1382,-1.5088,-2.1472,93.354,5.4635,2.6845
-0.341,0.14663,-0.19437,-3.4334,91.087,5.4436,2.6207
48.46,-20.838,27.622,-12.466,83.007,5.3845,2.921
260.9,-112.19,148.71,-34.247,76.572,-2.5296,5.3177
446.2,-191.87,254.33,-46.433,59.553,-4.7795,7.41
649.2,-279.16,370.04,-57.325,70.226,-2.8584,10.722
810.4,-348.47,461.93,-66.022,64.035,-5.7228,12.813
933,-401.19,531.81,-72.036,58.8,-0.92925,14.603
927,-398.61,528.39,-70.218,64.318,2.8492,14.82
544.4,-234.09,310.31,-48.859,56.113,1.176,8.9915
683.7,-293.99,389.71,-62.679,57.344,2.1423,10.904
1060,-455.8,604.2,-65.226,34.06,1.4366,16.206
845,-363.35,481.65,-64.457,43.089,0.46961,12.998
648.9,-279.03,369.87,-60.159,43.19,0.73132,9.9759
205.5,-88.365,117.14,-57.746,69.476,3.1474,3.724
137.6,-59.168,78.432,-56.745,83.566,3.0464,3.0551
60.15,-25.864,34.286,-24.003,72.647,1.6467,2.3859
20.06,-8.6258,11.434,-25.096,91.374,-1.0178,2.1635
-0.471,0.20253,-0.26847,-28.118,56.361,0.62235,0.80671
-1.68,0.7224,-0.9576,-30.963,39.452,-0.012652,0.21211
-1.132,0.48676,-0.64524,-32.499,47.293,-0.48665,0.3854
-3.347,1.4392,-1.9078,-36.089,55.999,-6.6909,0.3191
-2.384,1.0251,-1.3589,-37.174,24.04,-3.4413,-0.50593
-2.756,1.1851,-1.5709,-38.602,32.754,-2.8219,-0.2889
-2.679,1.152,-1.527,-7.1011,39.893,-2.9048,0.80002
-1.354,0.58222,-0.77178,-7.726,53.21,-5.5278,1.1054
15.81,-6.7983,9.0117,-9.4649,79.102,11.249,2.536
67.09,-28.849,38.241,-13.204,72.438,16.764,3.2227
358.9,-154.33,204.57,-37.085,78.4,36.736,7.9727
630.2,-270.99,359.21,-52.338,86.425,8.9618,11.348
824,-354.32,469.68,-59.005,77.51,7.2386,13.976
754.5,-324.43,430.07,-52.043,69.707,11.718,12.961
554.1,-238.26,315.84,-38.558,100.81,78.721,12.887
399,-171.57,227.43,-31.7,105.07,76.45,10.642
438,-188.34,249.66,-44.859,76.813,13.612,8.3282
427,-183.61,243.39,-55.056,57.558,-4.9455,6.797
384.5,-165.33,219.17,-65.036,47.432,0.44447,5.6985
441.9,-190.02,251.88,-77.701,36.607,-5.5554,5.7896
257.8,-110.85,146.95,-78.947,34.582,-17.202,2.4085
148.1,-63.683,84.417,-79.936,25.934,-13.703,0.47143
58.21,-25.03,33.18,-51.164,16.029,-12.536,-0.40879
13.61,-5.8523,7.7577,-51.654,18.408,-12.581,-1.0739
0.264,-0.11352,0.15048,-51.728,17.462,-23.979,-1.6388
-1.53,0.6579,-0.8721,-52.014,12.571,-17.525,-1.6317
-0.911,0.39173,-0.51927,-51.95,9.1034,-12.09,-1.5644
-0.38,0.1634,-0.2166,-53.285,5.4579,-11.324,-1.6748
0.028,-0.01204,0.01596,-51.834,8.0899,-14.229,-1.635
-0.566,0.24338,-0.32262,-51.511,12.044,-16.998,-1.602
0.527,-0.22661,0.30039,-23.179,6.3059,-18.703,-0.99512
0.58,-0.2494,0.3306,-21.849,6.6955,-13.98,-0.81254
20.28,-8.7204,11.56,-23.531,12.891,-29.313,-0.80098
83.5,-35.905,47.595,-28.047,14.962,-31.617,0.081616
143.1,-61.533,81.567,-31.295,16.394,-32.134,0.97412
214.1,-92.063,122.04,-34.759,19.577,-27.245,2.2458
347.2,-149.3,197.9,-42.134,22.233,-28.859,4.2073
334.8,-143.96,190.84,-39.542,29.449,-31.6,4.2073
387.6,-166.67,220.93,-41.577,32.455,-24.651,5.2797
457.9,-196.9,261,-48.277,30.793,-23.252,6.2137
466.3,-200.51,265.79,-53.02,31.92,-24.243,6.2188
534.7,-229.92,304.78,-66.377,31.907,-21.612,7.0156
600.1,-258.04,342.06,-72.931,44.505,-27.748,8.0647
541.6,-232.89,308.71,-72.589,42.487,-22.974,7.2114
420,-180.6,239.4,-71.491,38.8,-17.308,5.3429
348.2,-149.73,198.47,-39.398,52.719,-23.916,5.3
192.2,-82.646,109.55,-39.781,52.221,-23.594,2.7758
58.88,-25.318,33.562,-38.526,32.663,-13.07,0.41267
0.003,-0.00129,0.00171,-36.678,12.443,-4.2037,-0.80218
-2.524,1.0853,-1.4387,-36.567,7.1423,-2.5731,-0.94322
-2.173,0.93439,-1.2386,-38.132,31.338,-11.786,-0.55907
-2.426,1.0432,-1.3828,-38.406,38.063,-24.151,-0.72994
-2.313,0.99459,-1.3184,-37.381,54.457,-47.698,-0.90104
-2.264,0.97352,-1.2905,-36.272,76.308,-44.571,-0.16436
-2.116,0.90988,-1.2061,-3.7408,73.795,-12.717,1.5835
-1.431,0.61533,-0.81567,-3.3686,53.362,-3.3667,1.2923
4.974,-2.1388,2.8352,-7.2505,38.109,3.9172,1.061
16.23,-6.9789,9.2511,-10.139,29.791,8.8653,1.0654
27.73,-11.924,15.806,-9.4927,28.403,11.557,1.3053
61.25,-26.337,34.913,-8.7343,41.209,18.576,2.425
95.1,-40.893,54.207,-10.341,14.361,7.5779,1.8563
362.2,-155.75,206.45,-21.672,29.769,14.258,6.4546
889,-382.27,506.73,-55.454,78.964,32.293,15.869
542,-233.06,308.94,-30.698,56.071,27.029,10.193
239.1,-102.81,136.29,-6.603,58.194,27.267,6.0692
234.6,-100.88,133.72,-11.116,64.054,32.216,6.1744
213.1,-91.633,121.47,-16.061,28.493,16.256,4.2358
137.1,-58.953,78.147,-15.149,61.954,35.661,4.5308
117.9,-50.697,67.203,-42.556,71.56,42.351,3.9087
70.37,-30.259,40.111,-20.024,95.641,47.873,4.6151
37.37,-16.069,21.301,-22.541,55.363,29.211,2.3508
12.66,-5.4438,7.2162,-26.2,56.827,30.806,1.9365
0.808,-0.34744,0.46056,-28.291,48.952,27.379,1.3682
-0.432,0.18576,-0.24624,-30.516,27.588,15.47,0.34688
0.756,-0.32508,0.43092,-30.045,11.929,6.6267,-0.31195
0.408,-0.17544,0.23256,-32.045,25.874,15.459,0.26858
-0.499,0.21457,-0.28443,-26.712,46.662,29.281,1.3808
-0.088,0.03784,-0.05016,-25.479,34.815,19.905,0.82344
-0.812,0.34916,-0.46284,5.1558,34.018,20.366,1.6665
0.2,-0.086,0.114,7.2878,56.3,31.785,2.6936
39.11,-16.817,22.293,0.97666,35.175,18.401,2.1678
212.3,-91.289,121.01,-17.273,56.029,28.835,5.3204
438.9,-188.73,250.17,-34.576,61.999,32.498,8.7477
501.3,-215.56,285.74,-32.887,48.784,22.837,9.1533
717.4,-308.48,408.92,-46.338,35.099,14.36,11.623
923,-396.89,526.11,-58.351,53.251,22.03,15.319
1003,-431.29,571.71,-60.01,62.766,27.305,16.976
1023,-439.89,583.11,-57.423,48.478,21.013,16.79
1006,-432.58,573.42,-57.525,66.538,27.768,17.214
934,-401.62,532.38,-59.012,59.209,24.471,15.714
816.3,-351.01,465.29,-59.417,56.604,23.289,13.703
664,-285.52,378.48,-57.742,75.423,32.595,12.095
484.1,-208.16,275.94,-60.966,70.878,27.44,8.8378
294.7,-126.72,167.98,-24.956,68.678,25.99,6.7052
131,-56.33,74.67,-28.162,58.181,19.038,3.4903
27.55,-11.846,15.704,-28.212,42.095,11.583,1.1614
-0.155,0.06665,-0.08835,-36.19,24.534,3.2713,-0.23901
-2.433,1.0462,-1.3868,-37.088,25.947,3.1442,-0.26469
-1.807,0.77701,-1.03,-36.369,27.27,1.6401,-0.23947
-2.106,0.90558,-1.2004,-38.976,22.777,1.242,-0.4558
-1.491,0.64113,-0.84987,-36.644,19.814,3.1596,-0.40961
-1.99,0.8557,-1.1343,-35.939,26.777,5.8257,-0.12611
-2.429,1.0445,-1.3845,-5.1399,19.412,3.1603,0.4527
-1.645,0.70735,-0.93765,-8.5948,15.411,2.132,0.22597
16.26,-6.9918,9.2682,-6.0872,13.597,1.6554,0.52001
209.1,-89.913,119.19,-21.561,9.8778,1.8774,3.0856
421.4,-181.2,240.2,-31.428,14.198,3.3425,6.3841
618.4,-265.91,352.49,-44.55,14.052,2.8589,9.1639
781.3,-335.96,445.34,-49.291,0,0,11.172
906,-389.58,516.42,-57.25,34.77,8.0418,14.161
984,-423.12,560.88,-56.328,31.17,8.8694,15.363
1013,-435.59,577.41,-58.58,49.011,16.512,16.484
958,-411.94,546.06,-59.694,61.091,18.246,15.958
717.8,-308.65,409.15,-57.171,50.444,15.672,11.794
735.5,-316.26,419.24,-50.971,61.634,15.908,12.576
560.5,-241.01,319.49,-48.253,82.222,16.668,10.441
313.9,-134.98,178.92,-50.294,77.156,22.335,6.4352
280.4,-120.57,159.83,-16.772,55.905,19.824,6.1719
101.2,-43.516,57.684,-17.037,39.767,15.035,2.6926
25.02,-10.759,14.261,-21.999,45.261,19.959,1.6216
0.974,-0.41882,0.55518,-25.23,58.327,26.766,1.7044
-0.137,0.05891,-0.07809,-25.768,60.468,26.84,1.7338
-0.039,0.01677,-0.02223,-24.936,45.412,19.63,1.1307
-0.292,0.12556,-0.16644,-23.198,35.844,16.407,0.8149
-0.232,0.09976,-0.13224,-23.373,61.313,26.136,1.8039
0.668,-0.28724,0.38076,-25.837,39.455,19.717,0.95111
0.963,-0.41409,0.54891,2.2532,41.518,23.671,1.918
0.896,-0.38528,0.51072,1.58,44.922,25.237,2.0381
6.665,-2.8659,3.7991,3.3715,41.018,20.064,1.9254
29.66,-12.754,16.906,-4.5252,34.577,16.323,1.7851
100.6,-43.258,57.342,-8.0936,32.002,17.184,2.7768
264.6,-113.78,150.82,-22.546,25.595,14.452,4.7483
338.5,-145.55,192.95,-23.163,39.99,22.791,6.5605
628.3,-270.17,358.13,-42.854,46.394,27.042,10.965
941,-404.63,536.37,-63.472,48.445,26.236,15.447
956,-411.08,544.92,-60.401,63.88,37.679,16.533
610.9,-262.69,348.21,-50.615,51.037,26.478,10.582
436.8,-187.82,248.98,-44.29,51.699,27.573,8.0104
438.5,-188.55,249.95,-62.386,51.991,29.935,7.6021
675.4,-290.42,384.98,-64.379,46.862,28.607,11.173
368.9,-158.63,210.27,-62.92,52.971,34.287,6.6183
169,-72.67,96.33,-28.621,63.369,40.669,4.8449
95,-40.85,54.15,-29.612,58.523,39.452,3.4561
30.84,-13.261,17.579,-31.8,48.051,32.037,1.8581
0.186,-0.07998,0.10602,-34.975,42.513,30.104,1.0648
-0.756,0.32508,-0.43092,-34.281,31.688,21.633,0.52494
-0.429,0.18447,-0.24453,-32.694,33.907,25.525,0.74739
-1.128,0.48504,-0.64296,-33.411,46.36,32.999,1.2781
-1.761,0.75723,-1.0038,-34.067,37.739,25.998,0.80865
-2.102,0.90386,-1.1981,-31.536,25.676,13.447,0.18022
-1.371,0.58953,-0.78147,5.4315,31.184,6.3925,1.1912
-1.167,0.50181,-0.66519,2.0972,59.925,-3.9748,1.6187
13.1,-5.633,7.467,-2.9926,57.301,0.6035,1.7597
132,-56.76,75.24,-12.423,76.549,-9.4724,3.6642
322.5,-138.67,183.83,-27.117,75.999,-13.806,6.1751
648.5,-278.85,369.65,-50.282,71.757,-10.89,10.726
542.9,-233.45,309.45,-38.802,58.746,-8.8597,9.0422
323.6,-139.15,184.45,-24.387,51.842,-1.6316,5.9318
383.1,-164.73,218.37,-28.728,68.321,6.775,7.4681
365.7,-157.25,208.45,-28.114,47.825,5.7086,6.5974
932,-400.76,531.24,-61.617,84.545,6.1521,15.806
554.2,-238.31,315.89,-54.335,97.431,4.6909,10.259
735.1,-316.09,419.01,-59.848,80.101,9.5635,12.661
263.1,-113.13,149.97,-51.992,65.35,6.5875,4.7932
368.5,-158.45,210.05,-58.691,75.356,11.01,6.706
139.3,-59.899,79.401,-24.268,66.788,6.2008,3.6143
62.04,-26.677,35.363,-31.271,27.298,2.9532,0.96879
23.94,-10.294,13.646,-25.181,49.143,5.1839,1.2072
0.32,-0.1376,0.1824,-25.036,46.41,7.5587,0.82134
-1.146,0.49278,-0.65322,-28.286,44.076,12.445,0.7781
-0.742,0.31906,-0.42294,-27.826,33.758,12.908,0.51954
-1.473,0.63339,-0.83961,-28.695,26.236,12.51,0.25984
-0.766,0.32938,-0.43662,-24.153,39.32,18.663,0.94204
0.418,-0.17974,0.23826,-22.691,26.518,12.666,0.47196
-0.699,0.30057,-0.39843,9.662,28.103,12.289,1.4008
-1.23,0.5289,-0.7011,2.8912,72.1,35.969,3.1104
18.48,-7.9464,10.534,-2.9541,42.303,21.052,2.001
178.7,-76.841,101.86,-16.677,34.631,13.072,3.7486
358.2,-154.03,204.17,-29.711,34.605,12.343,6.2459
504.4,-216.89,287.51,-40.084,38.552,13.263,8.4414
856,-368.08,487.92,-62.259,52.01,17.193,13.96
972,-417.96,554.04,-62.664,58.124,18.32,16.018
1017,-437.31,579.69,-61.927,75.674,26.061,17.476
1038,-446.34,591.66,-60.374,88.229,28.793,18.289
1010,-434.3,575.7,-59.646,95.035,24.857,17.94
931,-400.33,530.67,-59.931,69.673,15.948,15.695
811.5,-348.94,462.56,-58.823,76.437,16.135,14.001
655,-281.65,373.35,-54.231,24.857,3.439,9.8005
474.5,-204.03,270.47,-55.528,36.456,5.3124,7.2416
259.9,-111.76,148.14,-23.203,68.734,11.592,5.7905
98.9,-42.527,56.373,-24.712,60.37,8.6425,2.84
18.89,-8.1227,10.767,-25.678,56.641,7.469,1.3879
-1.789,0.76927,-1.0197,-27.549,43.059,4.9496,0.54839
-3.747,1.6112,-2.1358,-28.616,15.635,1.3913,-0.3872
-3.051,1.3119,-1.7391,-26.156,41.59,6.1414,0.55959
-1.81,0.7783,-1.0317,-23.738,0,0,-0.69875
-1.6345,0.70283,-0.93167,-22.2,16.452,1.4143,-0.14853
-1.459,0.62737,-0.83163,-20.655,31.096,1.1817,0.30441
-1.227,0.52761,-0.69939,11.326,17.365,3.4196,0.88609
-1.055,0.45365,-0.60135,8.1322,17.681,5.0619,0.85402
24.3,-10.449,13.851,5.1241,21.765,7.2254,1.3531
110.2,-47.386,62.814,3.1342,11.06,2.2845,2.2368
136.4,-58.652,77.748,-3.7452,47.059,12.683,3.7729
273.1,-117.43,155.67,-4.6597,0,0,4.2599
826,-355.18,470.82,-47.65,5.1875,0.58591,12.1
938,-403.34,534.66,-58.739,37.578,7.7529,14.704
976,-419.68,556.32,-58.664,45.987,7.5091,15.548
729.3,-313.6,415.7,-52.004,39.583,9.2572,11.638
472.9,-203.35,269.55,-33.723,37.701,9.6778,7.9892
752.3,-323.49,428.81,-53.071,0,0,10.599
808.4,-347.61,460.79,-53.971,33.091,10.882,12.717
613.3,-263.72,349.58,-56.737,44.292,11.84,9.8445
436.3,-187.61,248.69,-47.843,17.424,4.9008,6.2956
247.5,-106.42,141.08,-11.126,0,0,3.6658
78.9,-33.927,44.973,-8.3236,8.2196,2.38,1.3329
12.41,-5.3363,7.0737,-11.488,0,0,-0.12452
-1.93,0.8299,-1.1001,-15.803,0,0,-0.47683
-3.181,1.3678,-1.8132,-24.727,12.736,4.5997,-0.25965
-3.136,1.3485,-1.7875,-21.174,41.753,14.422,0.93695
-2.759,1.1864,-1.5726,-20.69,39.581,12.675,0.84609
-2.018,0.86774,-1.1503,-12.726,0,0,-0.39143
-2.784,1.1971,-1.5869,-14.216,0,0,-0.44579
-2.717,1.1683,-1.5487,22.681,17.78,4.7661,1.2322
-1.764,0.75852,-1.0055,13.559,0,0,0.35414
14.06,-6.0458,8.0142,20.632,0,0,0.8081
203.3,-87.419,115.88,-0.50559,0,0,3.2547
399.5,-171.78,227.72,-20.908,3.6203,1.2162,5.9704
584.5,-251.33,333.17,-34.781,7.126,2.3751,8.6853
812.1,-349.2,462.9,-38.71,13.285,5.1722,12.487
935,-402.05,532.95,-42.566,2.5363,0.93606,13.932
1025,-440.75,584.25,-53.054,66.506,27.97,17.65
1044,-448.92,595.08,-51.985,14.44,5.3457,15.879
1003,-431.29,571.71,-46.291,5.1504,1.8661,15.02
922,-396.46,525.54,-49.886,30.952,9.7835,14.567
785,-337.55,447.45,-52.389,29.735,9.3441,12.247
613.6,-263.85,349.75,-56.333,31.848,9.3125,9.4384
281,-120.83,160.17,-58.073,43.89,13.629,4.5027
119,-51.17,67.83,-24.956,50.88,16.5,3.1102
57.29,-24.635,32.655,-21.415,45.491,16.391,2.0627
14.18,-6.0974,8.0826,-22.521,44.35,19.004,1.3799
-1.308,0.56244,-0.74556,-24.507,40.896,21.143,1.0377
-1.413,0.60759,-0.80541,-21.687,51.394,28.591,1.6218
-1.912,0.82216,-1.0898,-19.751,53.841,29.5,1.7631
-2.57,1.1051,-1.4649,-17.434,54.052,25.142,1.7009
-2.475,1.0642,-1.4108,-21.018,43.815,21.705,1.2156
-2.316,0.99588,-1.3201,-23.593,66.145,32.801,2.0884
-3.1,1.333,-1.767,4.7096,43.76,18.228,1.8317
-1.782,0.76626,-1.0157,3.3738,31.331,10.361,1.2426
11.98,-5.1514,6.8286,11.303,33.786,12.786,1.8252
216.6,-93.138,123.46,-9.3215,55.199,25.357,5.4923
374.1,-160.86,213.24,-17.574,11.641,5.2022,5.9947
531.6,-228.59,303.01,-21.37,0,0,7.945
833,-358.19,474.81,-38.381,0.852,0.3456,12.345
604.6,-259.98,344.62,-21.65,0,0,9.1109
413.9,-177.98,235.92,-15.785,11.04,4.5656,6.6502
316.9,-136.27,180.63,-11.726,22.581,10.082,5.6862
180.8,-77.744,103.06,9.4753,0,0,3.1745
200.7,-86.301,114.4,5.5569,0,0,3.3839
178.8,-76.884,101.92,-7.6201,8.193,3.3939,2.9869
199.5,-85.785,113.72,-22.716,0,0,2.567
205.5,-88.365,117.14,-40.153,0,0,2.1717
185.4,-79.722,105.68,-5.8679,0,0,2.8156
131.8,-56.674,75.126,-20.967,35.54,18.596,3.055
71.86,-30.9,40.96,-23.293,80.016,46.834,4.0768
2.798,-1.2031,1.5949,-23.022,92.152,48.907,3.3748
-0.408,0.17544,-0.23256,-23.773,99.214,52.249,3.5955
-0.274,0.11782,-0.15618,-27.584,74.001,40.598,2.4503
-1.41,0.6063,-0.8037,-32.821,42.084,23.049,0.88882
-0.605,0.26015,-0.34485,-30.752,32.681,18.887,0.57749
0.956,-0.41108,0.54492,-24.008,0,0,-0.66189
-0.527,0.22661,-0.30039,15.855,0,0,0.4388
-2.271,0.97653,-1.2945,7.6938,45.456,21.557,2.0709
6.556,-2.8191,3.7369,1.2961,68.38,25.118,2.7795
40.25,-17.307,22.943,-6.7394,79.702,27.082,3.4694
361.4,-155.4,206,-36.786,79.424,6.7092,7.2032
735,-316.05,418.95,-64.561,74.741,-4.6466,11.975
918,-394.74,523.26,-69.801,70.964,-14.672,14.38
1034,-444.62,589.38,-69.776,64.135,-16.662,15.997
1090,-468.7,621.3,-67.091,23.227,-6.7835,16.098
1107,-476.01,630.99,-65.994,44.699,-15.099,16.773
1053,-452.79,600.21,-65.14,37.134,-17.438,15.65
940,-404.2,535.8,-63.103,42.429,-14.088,14.134
769.8,-331.01,438.79,-66.459,15.506,-2.9821,10.857
568.5,-244.45,324.05,-63.568,49.069,-3.7783,8.6256
359.7,-154.67,205.03,-63.681,44.119,-6.7122,5.0426
175.9,-75.637,100.26,-25.006,20.613,-5.4365,2.5511
81.51,-35.049,46.461,-23.493,21.802,-7.5984,1.0486
16.75,-7.2025,9.5475,-30.634,18.387,-8.3967,-0.31301
0.643,-0.27649,0.36651,-28.454,21.082,-8.5519,-0.43887
0.71,-0.3053,0.4047,-22.521,0,0,-0.62389
0.995,-0.42785,0.56715,-28.503,9.2938,-2.9024,-0.60776
1.536,-0.66048,0.87552,-17.154,0,0,-0.45921
-3.41,1.4663,-1.9437,-28.226,28.669,-8.9115,-0.29375
-1.684,0.72412,-0.95988,-43.041,12.335,-2.8796,-0.97454
0.144,-0.06192,0.08208,-8.9457,16.331,3.5372,0.31043
1.111,-0.47773,0.63327,-0.30308,23.964,15.117,1.1118
4.169,-1.7927,2.3763,4.23,33.267,24.132,1.8056
16.79,-7.2197,9.5703,11.437,31.116,17.278,1.9578
30.12,-12.952,17.168,15.144,73.82,30.815,3.8632
104.1,-44.763,59.337,2.2555,77.018,31.578,4.801
258.5,-111.15,147.35,-5.1446,83.571,38.233,7.4475
528.2,-227.13,301.07,-31.746,82.227,37.259,10.968
338.2,-145.43,192.77,-16.545,107.26,46.531,9.3098
264.1,-113.56,150.54,-10.266,147.27,33.708,9.0624
821,-353.03,467.97,-55.564,120.76,2.3311,15.106
510.4,-219.47,290.93,-50.984,77.772,4.131,9.0792
374.9,-161.21,213.69,-54.242,66.944,10.908,6.6942
309,-132.87,176.13,-60.08,110.98,4.2568,6.5246
155.1,-66.693,88.407,-61.167,106.26,8.8035,4.0143
40.57,-17.445,23.125,-31.712,97.957,21.341,3.1231
63.65,-27.369,36.281,-30.104,100.2,11.531,3.326
6.187,-2.6604,3.5266,-31.208,88.822,3.2563,1.8166
-1.691,0.72713,-0.96387,-34.873,88.987,3.3276,1.5932
-1.702,0.73186,-0.97014,-35.74,101.52,-9.1657,1.5696
-0.636,0.27348,-0.36252,-33.552,101.73,-13.207,1.5405
-1.818,0.78174,-1.0363,-34.81,106.74,-17.067,1.5186
-1.072,0.46096,-0.61104,-36.378,105.73,-21.664,1.328
-1.944,0.83592,-1.1081,-39.115,81.959,-17.198,0.6922
-1.55,0.6665,-0.8835,-7.918,72.087,-13.941,1.392
-1.881,0.80883,-1.0722,-7.1973,62.393,-12.797,1.1658
1.209,-0.51987,0.68913,-7.3766,48.271,-5.7876,1.0098
16.69,-7.1767,9.5133,-11.084,67.137,-1.2616,1.814
75.51,-32.469,43.041,-18.563,54.773,-7.8083,2.0154
331.8,-142.67,189.13,-38.153,56.578,-14.69,5.4405
256.1,-110.12,145.98,-31.505,51.274,-14.897,4.2554
144.8,-62.264,82.536,-26.492,28.299,-7.3439,2.1721
256.2,-110.17,146.03,-31.075,46.374,-15.018,4.1275
142.2,-61.146,81.054,-27.17,33.672,-1.7365,2.4209
155.9,-67.037,88.863,-29.012,30.562,-12.581,2.1956
159.2,-68.456,90.744,-34.853,19.137,-6.2724,1.9396
165.1,-70.993,94.107,-39.856,26.014,2.2316,2.3272
261.7,-112.53,149.17,-72.171,42.155,-13.909,2.9689
304.9,-131.11,173.79,-75.695,49.824,-21.735,3.5597
156.5,-67.295,89.205,-46.318,42.288,-21.004,1.8102
74.56,-32.061,42.499,-46.876,25.186,-12.062,0.24675
16.84,-7.2412,9.5988,-45.896,14.898,-6.536,-0.78802
-1.185,0.50955,-0.67545,-46.403,19.714,-6.9744,-0.96869
-1.241,0.53363,-0.70737,-49.281,17.244,9.6123,-0.65254
-1.192,0.51256,-0.67944,-46.769,22.682,-7.7327,-0.91679
-1.259,0.54137,-0.71763,-44.832,27.049,-12.235,-0.86704
-1.54,0.6622,-0.8778,-44.611,25.192,-10.55,-0.87019
-1.565,0.67295,-0.89205,-44.483,24.787,-6.4874,-0.76379
-1.558,0.66994,-0.88806,-11.666,32.626,-6.7397,0.37611
-1.494,0.64242,-0.85158,-11.533,36.51,-5.9403,0.513
3.702,-1.5919,2.1101,-11.52,31.761,-4.9278,0.4915
36.66,-15.764,20.896,-15.009,34.107,-6.1719,0.9541
97.5,-41.925,55.575,-19.491,36.585,-4.8131,1.9142
233.8,-100.53,133.27,-29.736,40.699,9.4583,4.3355
200.5,-86.215,114.29,-24.746,45.415,-2.2429,3.7437
233.5,-100.4,133.1,-25.611,50.9,-4.1992,4.3495
287.5,-123.62,163.88,-29.428,50.525,-1.8256,5.1665
317.7,-136.61,181.09,-32.295,53.572,0.29937,5.7171
291.3,-125.26,166.04,-31.064,69.544,-1.9265,5.7151
247.9,-106.6,141.3,-30.182,74.894,3.8748,5.3567
370.9,-159.49,211.41,-56.168,67.627,1.8001,6.3379
552.3,-237.49,314.81,-64.677,89.338,-3.4346,9.4795
556.5,-239.29,317.21,-64.115,77.101,1.2412,9.3496
350.3,-150.63,199.67,-31.59,63.615,3.2747,6.6284
180.2,-77.486,102.71,-32.03,78.481,-1.0263,4.1789
51.57,-22.175,29.395,-28.251,41.214,-0.60326,1.1779
1.462,-0.62866,0.83334,-29.75,52.34,-0.25357,0.65361
-1.635,0.70305,-0.93195,-29.238,52.062,-6.0161,0.44787
-2.021,0.86903,-1.152,-30.575,80.932,-2.5623,1.3158
-1.723,0.74089,-0.98211,-30.791,67.231,-3.0922,0.91301
-2.292,0.98556,-1.3064,-30.531,39.78,-3.2146,0.13339
-0.914,0.39302,-0.52098,-28.444,39.973,-2.2011,0.24845
-0.682,0.29326,-0.38874,5.8068,16.486,-1.2854,0.58163
-1.097,0.47171,-0.62529,2.8364,22.058,-0.39794,0.67339
9.46,-4.0678,5.3922,-2.1304,45.4,5.5054,1.528
71.78,-30.865,40.915,-6.339,52.625,6.5303,2.6441
179.8,-77.314,102.49,-16.535,53.718,11.293,4.2586
213,-91.59,121.41,-24.892,18.715,5.0044,3.3919
190.4,-81.872,108.53,-19.449,15.227,1.2939,2.9789
297.6,-127.97,169.63,-12.521,12.878,0.93862,4.8218
363.1,-156.13,206.97,-25.137,18.996,0.72065,5.6856
277,-119.11,157.89,-20.357,12.052,0.16911,4.2245
227.5,-97.825,129.68,-9.5693,38.371,1.3119,4.5076
290.1,-124.74,165.36,-25.151,15.857,0.83503,4.426
211.9,-91.117,120.78,-26.882,30.403,2.4207,3.5748
115.1,-49.493,65.607,-19.351,33.205,3.6207,2.3437
85.6,-36.808,48.792,-39.21,0,0,0.27031
65.02,-27.959,37.061,-35.295,21.394,3.6179,0.75539
36.07,-15.51,20.56,-41.093,20.064,3.4521,0.08413
7.805,-3.3561,4.4489,-41.198,18.884,8.6093,-0.26112
0.584,-0.25112,0.33288,-39.609,15.228,7.1878,-0.47562
-0.2,0.086,-0.114,-35.842,10.135,4.4865,-0.60184
0.447,-0.19221,0.25479,-42.762,14.903,7.0972,-0.5785
0.531,-0.22833,0.30267,-42.273,12.99,6.8476,-0.62435
