SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
-5.894,-1.7685,0,-0.41255,218.79,-283.44,-64.648,55.105,-7.4897,20.744,0,-0.00013747,9.5141e-06,0,0,0,0.30005,0,-0.48049
-6.613,-1.984,0,-0.4629,201.1,-271.82,-70.722,61.325,-24.471,38.035,0.0007197,0.00070434,3.1085e-05,0,0,0,0.30002,0,-0.9554
-4.943,-1.4829,0,-0.69202,205.69,-275.94,-70.252,70.717,-28.749,31.052,0,-0.0001705,3.652e-05,0,0,0,0.3,0,-0.7979
-5.941,-1.7823,0,-0.83174,205.82,-277.09,-71.272,74.405,-28.592,28.785,0,-0.00040454,3.632e-05,0,0,0,0.3,0,-0.71818
-3.992,-1.1976,0,-0.55888,207.11,-278.43,-71.317,81.11,-33.836,26.278,0,-0.00014172,4.2982e-05,0,0,0,0.3,0,-0.67826
-4.874,-1.4622,0,-0.68236,196.79,-272.05,-75.257,80.01,-37.625,35.601,0,-0.00026554,4.7795e-05,0,0,0,0.3,0,-0.9273
-5.663,-1.6989,0,-0.79282,201.79,-274.05,-72.259,72.416,-28.915,31.929,0,-8.8254e-06,3.6731e-05,0,0,0,0.3,0,-0.81125
4.317,1.2951,3.0219,0.60438,202.68,-276.42,-73.739,81.025,-37.503,27.798,0,-0.00016843,4.764e-05,0,0,0,0.3,0,-0.76715
22.89,6.867,16.023,3.2046,194.34,-274.05,-79.709,81.888,-45.981,30.984,0.00016299,0,5.841e-05,0,0,0,0.3,0,-0.78365
485.6,145.68,339.92,67.984,207.04,-315.64,-108.6,20.948,-93.612,-29.878,60.794,0,0.00011891,0,0,0,0.3,0.00073268,4.4756
743.7,223.11,520.59,104.12,204.72,-315.64,-110.92,37.654,-143.58,-29.209,170.41,0,0.00018239,0,0,0,0.3,0.0011221,8.5684
954,286.2,667.8,133.56,208.58,-315.64,-107.06,12.871,-38.841,-28.561,372.65,0,4.9339e-05,0,0,0,0.3,0.0014395,15.086
1117,335.1,781.9,156.38,216,-315.64,-99.638,20.439,-49.807,-27.934,468.58,0,6.3269e-05,0,0,0,0.3,0.0016854,18.418
1219,365.7,853.3,170.66,219.52,-315.64,-96.114,15.376,-32.576,-27.327,542,0,4.1381e-05,0,0,0,0.3,0.0018394,20.875
1241,372.3,868.7,173.74,218.97,-315.64,-96.668,20.676,-46.129,-26.739,546.1,0,5.8598e-05,0,0,0,0.3,0.0018726,21.061
1216,364.8,851.2,170.24,230.54,-315.64,-85.099,28.437,-39.108,-26.171,559.02,0,4.9679e-05,0,0,0,0.3,0.0018348,21.31
1165,349.5,815.5,163.1,231.99,-315.64,-83.643,25.282,-31.494,-25.62,536.93,0,4.0006e-05,0,0,0,0.3,0.0017579,20.47
835,250.5,584.5,116.9,230.6,-315.64,-85.033,6.334,-8.6394,-25.087,355.17,0,1.0974e-05,0,0,0,0.3,0.0012599,14.025
767.3,230.19,537.11,107.42,233.68,-315.64,-81.956,7.5793,-8.2759,-24.571,322.46,0,1.0513e-05,0,0,0,0.3,0.0011578,12.82
