NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure,Wind Speed
0,-79.4,19.008,-21.998,-2.3242,NaN,4.731,46.22,395.61,1.978
0,-77,21.194,-32.38,-2.4877,NaN,3.474,51.32,402.17,3.003
0,-75.6,19.539,-33.826,-2.5357,NaN,3.156,51.68,396,3.047
0,-75.5,12.416,-28.769,-2.5911,NaN,2.726,48.77,362.49,2.242
0,-75.8,10.55,-32.219,-2.7496,NaN,2.318,46.06,332.56,2.241
0,-77.4,14.421,-57.729,-3.4052,NaN,2.048,40.75,288.61,3.468
0,-77.9,12.285,-64.151,-3.6607,NaN,1.75,36.32,251.82,3.459
0,-79.5,11.811,-71.112,-3.9155,NaN,1.554,35.58,243.25,3.745
0,-81.5,10.946,-71.234,-3.9998,NaN,1.5465,31.535,215.48,3.488
0,-83.5,10.09,-70.613,-4.0628,NaN,1.539,27.49,187.74,3.231
0,-82.9,6.4858,-91.475,-4.7361,NaN,0.78,27.6,178.48,4.096
111.98,-87.05,12.998,-95.262,-1.6173,0.11469,1.5205,25.34,172.83,4.2105
227.9,-91.2,19.855,-99.385,1.6127,0.10592,2.261,23.08,165.97,4.325
576,-124.2,39.908,-70.592,11.88,0.13148,6.986,12.51,125.16,2.814
701.2,-161.1,40.668,-49.001,15.001,0.13571,10.69,8.14,104.6,1.874
756.6,-177.35,66.939,-75.152,16.109,0.13149,11.575,7.361,100.31,2.85
812,-193.6,96.691,-101.92,17.297,0.12782,12.46,6.582,95.084,3.826
775.1,-190,203.79,-199.76,16.619,0.133,12.84,7.893,116.9,7.83
680.8,-185.2,176.46,-170.19,14.158,0.13681,13.14,7.523,113.63,6.627
534.4,-171.5,159.24,-138.43,10.824,0.14428,13.09,10.92,164.4,6.003
278.89,-139.9,122.39,-104.94,4.4133,0.14671,11.905,15.1,210.31,5.072
23.387,-108.3,89.997,-77.563,-2.0446,0.1988,10.72,19.28,248.25,4.141
2.815,-97.7,48.068,-41.792,-2.4996,0.57147,9.99,22.01,269.92,2.373
0,-89.9,23.656,-22.978,-2.5169,NaN,8.47,26,287.82,1.377
0,-85.5,29.19,-34.554,-2.5632,NaN,6.448,32.26,311.04,2.231
0,-84.2,36.309,-45.716,-2.6406,NaN,5.604,36.69,333.71,3.193
0,-83.4,40.843,-61.909,-2.947,NaN,5.535,31.08,281.34,3.637
0,-83.2,41.743,-70.785,-3.1663,NaN,5.654,25.68,234.38,3.64
0,-83.1,50.539,-88.046,-3.4023,NaN,5.654,24.57,224.25,4.409
0,-82.2,39.123,-76.933,-3.3854,NaN,5.201,23.7,209.61,3.712
0,-80.9,35.387,-74.558,-3.3872,NaN,5.124,21.32,187.55,3.41
0,-79.7,27.931,-63.905,-3.2631,NaN,4.535,24.18,204.15,3.042
0,-78.2,20.408,-48.722,-3.0047,NaN,4.408,23.71,198.41,2.287
0,-77.2,22.138,-61.057,-3.2757,NaN,3.981,22.23,180.54,2.747
0,-77,30.423,-82.274,-3.6348,NaN,4.231,19.65,162.41,3.552
9.688,-78.1,30.574,-80.345,-3.3339,0.27322,4.246,20.96,173.42,3.556
212.67,-85.9,33.315,-70.574,2.5251,0.10718,5.437,17.72,159.31,3.026
212.67,-85.9,33.315,-70.574,2.5251,0.10718,5.437,17.72,159.31,3.026
776.5,-169.5,96.407,-93.557,17.204,0.12359,12.12,10.59,149.6,3.927
776.5,-169.5,96.407,-93.557,17.204,0.12359,12.12,10.59,149.6,3.927
793.4,-179.7,139.42,-123.22,17.769,0.12813,12.92,10.96,163.18,5.329
753.7,-176.9,169.66,-145.96,16.94,0.13268,12.91,11.8,175.57,6.492
665.2,-167.9,183.15,-155.31,14.814,0.13678,12.5,13.5,195.53,7.24
523.8,-163.1,113.44,-92.296,10.772,0.143,12.67,14.13,206.95,4.424
273.49,-134.8,103.08,-87.927,4.3399,0.14507,11.34,17.275,231.78,4.4905
23.17,-106.5,92.37,-84.765,-2.1362,0.18929,10.01,20.42,250.76,4.557
3.573,-97.2,64.454,-64.659,-2.647,0.49008,9.19,21.45,249.29,3.462
0,-91.2,40.865,-48.688,-2.7934,NaN,8.26,20.59,224.71,2.441
0,-86.05,36.445,-48.24,-2.7602,NaN,6.765,26.315,259.31,2.6565
0,-80.9,30.712,-48.383,-2.7806,NaN,5.27,32.04,284.74,2.872
0,-78.2,37.289,-61.431,-2.887,NaN,5.109,31.9,280.33,3.598
0,-74.8,41.371,-67.212,-2.839,NaN,5.616,27.75,252.61,3.632
0,-75.65,54.7,-83.646,-2.9506,NaN,6.1175,25.85,243.62,4.4095
0,-76.5,69.605,-101.06,-3.0455,NaN,6.619,23.95,233.65,5.187
0,-78.5,69.271,-81,-2.5453,NaN,6.624,31.45,306.93,5.159
0,-76.7,62.325,-71.482,-2.422,NaN,5.328,41.61,371.28,5.775
0,-75,48.625,-59.512,-2.4228,NaN,4.856,43.77,377.93,4.945
0,-75,37.218,-47.604,-2.4087,NaN,4.586,44.97,381.03,4.009
0,-72.9,23.274,-40.687,-2.5477,NaN,3.846,43.17,347.29,2.988
23.566,-69.3,33.802,-54.737,-1.8807,0.17974,4.199,41.76,344.38,3.976
218.32,-69.1,32.323,-32.909,4.1929,0.10817,5.878,40.58,376.16,2.714
525.3,-106.8,58.668,-36.703,12.425,0.14096,8.61,35.76,399.63,3.363
602.5,-135,70.566,-46.433,13.869,0.13147,10.37,27.29,343.28,3.359
461.88,-124.9,51.589,-38.177,9.8844,0.12274,10.49,24.18,306.61,2.429
291.84,-101.4,141.25,-111.93,6.1992,0.12936,10.62,22,281.39,6.577
406.54,-102.15,152.94,-123.45,9.4189,0.13261,10.55,21.81,277.66,7.1725
521.25,-102.9,164.46,-135.18,12.627,0.13442,10.48,21.62,273.96,7.768
375.38,-95.1,201.39,-151.55,9.3124,0.13666,10.25,24.79,309.35,9.73
144.49,-65.6,133.91,-126.28,2.441,0.13219,8.8,25.3,286.4,7.534
43.818,-48.4,80.76,-83.933,-0.21875,0.14032,7.581,29.04,302.61,5.271
19.218,-54.4,54.97,-60.023,-1.135,0.18666,7.1255,30.335,306.41,3.8165
0,-60.4,31.85,-36.752,-1.8421,NaN,6.67,31.63,309.66,2.362
0,-58.5,18.928,-27.901,-1.9034,NaN,5.137,35.71,314.43,1.822
0,-59.6,7.2299,-12.511,-1.8303,NaN,4.08,40.89,334.4,0.876
0,-65.95,11.239,-24.539,-2.2356,NaN,3.185,44.105,338.65,1.745
0,-72.3,12.102,-36.446,-2.7263,NaN,2.29,47.32,340.98,2.614
0,-71.7,11.869,-40.918,-2.8421,NaN,2.095,46.21,328.38,2.804
0,-66,13.139,-44.336,-2.7419,NaN,2.222,44.31,317.75,2.928
0,-66.6,13.613,-50.946,-2.9319,NaN,2.055,43.8,310.37,3.282
0,-68.2,8.9953,-41.027,-2.8275,NaN,1.751,43.11,298.92,2.546
0,-69,7.9197,-36.215,-2.7447,NaN,1.816,41.13,286.52,2.1615
0,-69.8,6.7434,-30.922,-2.6511,NaN,1.881,39.15,273.99,1.777
0,-69.8,6.3404,-46.243,-3.0947,NaN,1.192,40.7,271.12,2.635
10.286,-70.1,4.1382,-47.317,-2.9054,0.28866,0.761,41.92,270.72,2.693
209.19,-76.6,8.721,-42.674,2.7825,0.10564,1.83,37.38,260.65,2.359
545.6,-111.1,20.019,-28.988,12.004,0.13712,6.29,26.69,254.55,1.575
678,-139,49.413,-57.682,14.972,0.13244,8.14,22.09,239.12,3.004
731.65,-151.6,64.379,-68.705,16.241,0.13028,8.88,21.105,240.2,3.5885
785.3,-164.2,81.086,-79.79,17.558,0.12841,9.62,20.12,240.69,4.173
746.2,-167.1,120.23,-117.12,16.424,0.13233,9.96,18.92,231.56,5.978
654,-162.5,125.9,-104.32,14.474,0.13743,10.14,22.8,282.43,6.149
511.4,-153.5,99.132,-72.569,10.846,0.14439,10.16,25.81,320.14,4.832
269.08,-125.35,96.441,-74.63,4.6699,0.14564,9.085,29.115,335.98,5.2555
26.763,-97.2,91.908,-77.163,-1.5711,0.16885,8.01,32.42,347.85,5.679
4.797,-89.3,84.794,-76.779,-2.1577,0.37628,7.279,34.58,352.98,5.763
0,-84.7,60.882,-63.623,-2.4667,NaN,6.641,34.72,339.23,4.534
0,-81.4,33.928,-41.171,-2.5006,NaN,5.505,38.67,349.31,3.047
0,-78.1,13.791,-20.566,-2.3943,NaN,4.369,42.62,355.68,1.56
0,-76.9,14.866,-27.521,-2.5263,NaN,3.589,44.38,350.62,2.047
0,-75.7,14.403,-34.808,-2.7111,NaN,2.809,46.14,344.97,2.534
0,-73.7,7.8429,-24.083,-2.5372,NaN,2.125,49.89,355.29,1.824
0,-73.7,8.702,-34.065,-2.7945,NaN,1.785,48.52,337.25,2.41
0,-74.3,9.2587,-40.138,-2.9671,NaN,1.702,46.605,322.02,2.69
0,-74.9,9.721,-46.626,-3.154,NaN,1.619,44.69,306.96,2.97
0,-76.7,5.0087,-44.405,-3.275,NaN,0.962,42.28,277.02,2.575
0,-75.8,5.3605,-45.705,-3.2764,NaN,1.108,36.39,240.95,2.392
7.2065,-73.6,7.3935,-48.297,-3.0268,0.36016,1.5025,33.225,226.31,2.4315
20.941,-71.4,9.492,-51.084,-2.5967,0.22383,1.897,30.06,210.62,2.471
225.98,-77.9,15.322,-62.817,2.8375,0.1068,2.504,28.47,208.3,3.021
549.6,-108.7,49.228,-70.053,11.85,0.13558,6.847,23.08,228.72,3.549
645.4,-127.7,81.527,-101.96,14.028,0.13763,8.2,19.19,208.58,4.907
502.31,-115,127.21,-139.14,10.589,0.12505,9.33,17.97,210.82,6.734
542.76,-121.4,109.04,-109.81,11.865,0.12838,9.65,19.185,229.97,5.5815
583.2,-127.8,89.39,-82.593,13.038,0.13124,9.97,20.4,249.84,4.429
332.8,-88.9,128.23,-108.63,7.4331,0.12948,9.79,23.63,285.93,6.472
194.52,-59.1,94.779,-73.064,4.4327,0.12966,7.997,34.44,369.2,5.852
134.04,-59.1,58.513,-46.099,2.4642,0.13411,7.355,37.39,383.65,3.927
66.49,-50.7,60.141,-51.223,0.69701,0.13918,7.572,34.37,357.93,3.92
7.263,-77.1,21.668,-20.756,-1.9444,0.35267,6.661,36.85,360.54,1.605
0,-77,26.049,-30.018,-2.2841,NaN,5.991,36.39,339.97,2.145
0,-76.55,16.818,-24.637,-2.38,NaN,4.8005,38.925,334.79,1.7275
0,-76.1,9.5947,-19.14,-2.416,NaN,3.61,41.46,328.04,1.31
0,-73.1,6.1544,-15.497,-2.3257,NaN,2.873,43.51,326.78,1.056
0,-71.1,8.2078,-19.438,-2.3225,NaN,3.137,41.71,319.18,1.29
0,-70.8,9.3098,-25.349,-2.4497,NaN,3.021,37.935,287.92,1.5195
0,-70.5,10.304,-31.956,-2.5996,NaN,2.905,34.16,257.14,1.749
0,-70.2,15.989,-57.15,-3.1415,NaN,2.682,31.67,234.66,2.941
0,-71.4,11.96,-54.573,-3.2163,NaN,2.167,31.22,223,2.724
0,-70.3,9.7838,-50.972,-3.145,NaN,1.9095,31.465,220.66,2.529
0,-69.2,7.8112,-47.324,-3.0667,NaN,1.652,31.71,218.32,2.334
0,-68.9,6.3493,-39.715,-2.8849,NaN,1.637,30.41,209.14,1.914
8.921,-68.9,6.9301,-43.486,-2.7232,0.33376,1.658,29.41,202.57,2.062
203.83,-74.9,11.749,-42.358,2.7736,0.10562,2.821,28.28,211.62,2.054
538.5,-108,26.325,-38.522,11.8,0.13229,7.152,19.76,199.96,1.815
647,-123.95,61.879,-81.807,14.193,0.12838,7.971,18.42,197.11,3.828
755.5,-139.9,104.12,-126,16.749,0.12558,8.79,17.08,193.21,5.841
728.7,-147.2,133.09,-143.01,16.124,0.12939,9.47,17.85,211.4,6.931
764.9,-145,124.32,-116.09,17.719,0.13178,9.72,21.13,254.48,6.306
603.5,-137.2,155.25,-128.9,13.897,0.13539,9.65,24.72,296.32,7.933
543.4,-141,132.8,-105.49,12.122,0.14385,9.68,25.73,309.05,6.766
192.84,-120.2,113.51,-89.802,2.7179,0.14064,8.74,30.11,339.46,6.405
43.143,-95.1,98.016,-84.125,-1.0738,0.15389,7.468,34.74,359.22,6.471
18.477,-88.1,73.772,-66.285,-1.7528,0.20211,6.665,38.39,375.71,5.456
0,-81.1,52.825,-50.846,-2.232,NaN,5.862,42.04,389.27,4.441
0,-76.1,19.944,-21.572,-2.1927,NaN,4.951,46.07,400.43,1.984
0,-69,16.869,-25.577,-2.1921,NaN,3.515,51.07,401.37,2.363
0,-69.2,13.777,-24.961,-2.2676,NaN,3.1025,51.085,389.96,2.187
0,-69.4,10.982,-24.107,-2.328,NaN,2.69,51.1,378.84,2.011
0,-69.1,13.539,-33.318,-2.5072,NaN,2.544,49.74,364.95,2.6225
0,-68.8,15.732,-43.365,-2.7204,NaN,2.398,48.38,351.31,3.234
0,-68,15.836,-43.17,-2.6893,NaN,2.557,45.92,337.23,3.054
0,-62.4,11.56,-41.171,-2.5956,NaN,2.102,44.6,317.1,2.713
0,-66.35,11.298,-41.817,-2.7326,NaN,2.2045,40.59,290.71,2.5285
0,-70.3,10.96,-42.009,-2.859,NaN,2.307,36.58,263.91,2.344
0,-69.6,9.6555,-41.748,-2.8687,NaN,2.179,33.73,241.14,2.186
11.737,-69.8,8.0625,-36.625,-2.4437,0.33539,2.174,31.23,223.18,1.829
210.23,-82,13.158,-30.7,3.1226,0.14008,4.2145,27.215,224.67,1.539
408.73,-94.2,15.857,-25.169,8.6101,0.13276,6.255,23.2,220.73,1.249
571.9,-122.9,48.965,-60.473,12.341,0.13125,8.41,18.38,202.64,2.868
740.2,-147.7,86.693,-84.21,16.784,0.12402,9.79,19.61,237.29,4.364
598.8,-135.3,127.02,-112.84,13.475,0.12826,10.53,19.17,243.73,5.95
382.83,-98.1,91.787,-65.575,8.7716,0.12973,10.54,24.8,315.52,4.298
545.2,-110.2,132.46,-79.805,13.757,0.13405,10.49,28.63,363.03,6.233
285.36,-90.7,130.77,-70.437,7.1932,0.1358,10.02,32.49,399.24,6.442
174.36,-84.05,104.69,-56.25,3.9142,0.1376,9.25,35.65,416,5.5865
63.36,-77.4,81.287,-44.236,0.64914,0.14563,8.48,38.81,429.92,4.731
6.195,-78.1,60.487,-35.545,-1.3248,0.34789,7.654,41.48,434.4,3.898
0,-80.3,33.029,-22.155,-1.9585,NaN,7,42.6,426.61,2.327
0,-74.7,20.328,-16.229,-1.9916,NaN,5.668,47.42,433.22,1.768
0,-73.3,20.214,-18.375,-2.0159,NaN,4.236,55.6,459.7,2.352
0,-71.35,16.083,-21.026,-2.1522,NaN,3.4975,54.955,431.37,2.267
0,-69.4,12.209,-23.253,-2.2693,NaN,2.759,54.31,404.61,2.182
0,-69.2,13.761,-29.69,-2.4015,NaN,2.5,54.58,399.21,2.715
0,-68.9,10.207,-28.605,-2.4627,NaN,2.147,52.54,374.75,2.345
0,-67.95,9.6041,-33.313,-2.5857,NaN,1.752,53.71,372.44,2.7045
0,-67,8.4257,-38.138,-2.7282,NaN,1.357,54.88,369.94,3.064
0,-66.7,8.6142,-42.499,-2.8375,NaN,1.296,53.65,360.06,3.28
0,-66.7,7.6642,-40.352,-2.8037,NaN,1.224,53.62,358.01,3.089
1.801,-67.15,7.5846,-41.262,-2.7935,0.61484,1.2215,52.44,350.07,3.0625
9.112,-67.6,7.5052,-42.149,-2.6272,0.29145,1.219,51.26,342.13,3.036
199.38,-72.3,9.3458,-31.566,2.9581,0.10351,2.07,47.4,336.24,2.225
528.24,-103.4,17.076,-19.871,11.906,0.13176,5.813,37.39,345.04,1.447
655.1,-129,50.866,-41.61,15.102,0.13128,7.796,34.07,360.27,3.214
738.8,-143.8,71.965,-56.617,17.218,0.12464,8.71,30.36,341.59,4.07
727.85,-149.65,98.831,-74.471,16.998,0.12885,9.29,28.705,335.86,5.242
716.9,-155.5,128.44,-93.37,16.826,0.13313,9.87,27.05,329.07,6.414
625.8,-151.6,94.499,-63.082,14.263,0.13718,10.1,28.02,346.16,4.613
487.9,-144.4,134.55,-84.084,11.114,0.14523,10.17,29.11,361.32,6.522
137.83,-118,114.52,-71.496,1.7731,0.15025,9.06,33.75,388.82,6.232
24.525,-93.6,95.991,-63.993,-1.0459,0.17452,8.05,37.2,400.23,5.88
2.248,-86.6,75.354,-55.491,-1.8192,0.55022,7.37,38.73,397.81,5.041
0,-82.6,45.718,-42.266,-2.2327,NaN,6.867,36.43,361.51,3.281
0,-79.15,33.098,-34.166,-2.2629,NaN,5.639,41.915,382.16,2.8915
0,-75.7,22.411,-27.681,-2.2841,NaN,4.411,47.4,396.74,2.502
0,-73.2,20.214,-32.033,-2.3984,NaN,3.667,48.15,382.5,2.715
0,-71.8,12.334,-23.619,-2.3438,NaN,3.437,45.07,352.27,1.768
0,-70.45,14.825,-31.027,-2.4444,NaN,3.1135,46.465,354.97,2.347
0,-69.1,16.553,-38.323,-2.5634,NaN,2.79,47.86,357.35,2.926
0,-68.2,17.504,-39.785,-2.5524,NaN,2.724,49.51,367.94,3.17
0,-68.4,13.324,-37.586,-2.614,NaN,2.066,53.92,382.38,3.184
0,-67.35,10.335,-33.723,-2.5597,NaN,1.735,56.15,388.89,2.9405
0,-66.3,7.6711,-30.099,-2.503,NaN,1.404,58.38,394.86,2.697
0,-66.4,4.0282,-27.728,-2.5417,NaN,0.791,61.39,397.31,2.513
9.036,-66,2.5576,-22.132,-2.1591,0.28286,0.642,61.36,392.87,1.965
183.23,-70.1,7.3906,-23.001,2.751,0.10532,1.694,58.49,403.91,2.151
521.34,-99.4,28.108,-25.432,11.978,0.13153,5.543,45.7,413.91,2.499
619.87,-118,57.176,-48.164,14.412,0.12774,7.1115,37.22,375.6,3.9625
718.4,-136.6,95.554,-80.771,16.829,0.12497,8.68,28.74,322.71,5.426
672.8,-126.5,165.76,-129.41,16.437,0.12951,10.06,24.57,302.73,8.13
409.34,-88.4,133.92,-95.024,10.151,0.12999,9.93,27.39,334.55,6.657
290.77,-68.3,157.49,-105.85,7.7325,0.13021,8.42,35.25,388.9,9.23
162.57,-53.1,130.55,-87.165,4.3119,0.12831,7.394,40.55,417.19,8.71
83.5,-41.5,79.373,-61.043,1.7019,0.13292,6.98,40.02,400.23,5.609
44.573,-40.8,80.469,-62.001,0.6274,0.13902,6.604,42.2,411.27,6.012
7.948,-56.3,54.721,-39.824,-0.94375,0.2523,5.805,48.26,445.1,4.649
0,-48.9,55.536,-43.569,-1.0419,NaN,5.459,49.17,442.74,5.015
0,-47.6,26.581,-23.987,-1.2696,NaN,5.214,48.13,426.06,2.512
0,-68.1,29.738,-29.727,-1.9208,NaN,5.073,46.96,411.65,2.888
0,-62.2,16.108,-18.971,-1.8354,NaN,4.612,46.83,397.52,1.721
0,-35.3,18.485,-23.737,-1.144,NaN,4.658,44.15,375.97,1.956
0,-30.8,18.859,-25.205,-1.0479,NaN,4.752,42.18,361.56,1.957
0,-35.1,13.158,-16.777,-1.0923,NaN,4.922,42.04,364.66,1.319
0,-39.7,18.255,-24.929,-1.3082,NaN,4.933,39.935,346.67,1.8265
0,-44.3,23.37,-34.028,-1.5503,NaN,4.944,37.83,328.65,2.334
0,-35.45,34.095,-48.77,-1.414,NaN,4.993,37.93,330.64,3.369
0,-26.6,45.044,-63.296,-1.2653,NaN,5.042,38.03,332.65,4.404
0,-34.5,15.017,-24.52,-1.2413,NaN,4.359,39.73,331.33,1.698
332.25,-51.5,33.812,-31.179,7.9942,0.13612,7.033,35.49,356.22,2.37
332.25,-51.5,33.812,-31.179,7.9942,0.13612,7.033,35.49,356.22,2.37
332.25,-51.5,33.812,-31.179,7.9942,0.13612,7.033,35.49,356.22,2.37
373.98,-70.6,48.987,-37.796,8.874,0.1321,8.39,32.41,356.84,2.88
226.89,-64,59.752,-43.571,5.0515,0.12194,9.96,26.63,325.92,2.96
220.73,-59.15,68.704,-51.311,5.0488,0.12496,9.33,28.765,337.47,3.633
214.57,-54.3,75.938,-58.602,5.0102,0.12812,8.7,30.9,347.43,4.306
205.84,-56.4,82.424,-68.876,4.5978,0.1278,8.83,28.34,321.46,4.607
102.36,-40.8,51.163,-44.765,1.9171,0.12885,6.189,42.06,398.35,4.077
60.835,-35.35,45.24,-38.523,0.90841,0.13365,5.7785,45.385,417.82,3.862
19.31,-29.9,39.678,-32.985,-0.10992,0.15824,5.368,48.71,435.84,3.647
1.467,-26.8,22.441,-21.528,-0.68887,0.50788,5.763,42.84,393.96,1.921
0,-28,16.258,-14.175,-0.73112,NaN,5.653,45.75,417.53,1.419
0,-32,15.097,-14.711,-0.89181,NaN,5.512,44.29,400.27,1.352
0,-30.9,8.278,-9.2018,-0.89774,NaN,5.364,42.16,377.13,0.762
